"StockCode","StockName","NumQuiTraFinReport","AccPeriod","TotAsse"
"300281","金明精机","0","2014-12-31","1001717006.59"
"300281","金明精机","0","2015-12-31","1042674209.84"
"300281","金明精机","0","2016-12-31","1146217000.00"
"300281","金明精机","0","2017-12-31","1534533700.00"
"300281","金明精机","0","2018-12-31","1463185800.00"
"300281","金明精机","0","2019-12-31","1501844000.00"
"300282","三盛教育","0","2011-12-31","307567519.75"
"300282","三盛教育","0","2012-12-31","316930187.45"
"300282","三盛教育","0","2013-12-31","310856952.68"
"300282","三盛教育","0","2014-12-31","2203065588.17"
"300282","三盛教育","1","2014-12-31","2070713487.82"
"300282","三盛教育","0","2015-12-31","2160486119.81"
"300282","三盛教育","0","2016-12-31","3291167781.28"
"300282","三盛教育","0","2017-12-31","2606542697.01"
"300282","三盛教育","0","2018-12-31","2910458829.64"
"300282","三盛教育","0","2019-12-31","2937261807.12"
"300283","温州宏丰","0","2012-12-31","777299578.88"
"300283","温州宏丰","0","2013-12-31","685455402.46"
"300283","温州宏丰","0","2014-12-31","891633280.90"
"300283","温州宏丰","0","2015-12-31","834637580.58"
"300283","温州宏丰","0","2016-12-31","1207062201.46"
"300283","温州宏丰","0","2017-12-31","1430986428.93"
"300283","温州宏丰","0","2018-12-31","1405200822.72"
"300283","温州宏丰","0","2019-12-31","1449657794.43"
"300284","苏交科","0","2012-12-31","2884816999.16"
"300284","苏交科","0","2013-12-31","3125249192.00"
"300284","苏交科","0","2014-12-31","4352117405.23"
"300284","苏交科","0","2015-12-31","5442473814.16"
"300284","苏交科","0","2016-12-31","8943861764.50"
"300284","苏交科","0","2017-12-31","10927453216.29"
"300284","苏交科","0","2018-12-31","12396494274.62"
"300284","苏交科","0","2019-12-31","13294588836.27"
"300285","国瓷材料","0","2012-12-31","611037918.20"
"300285","国瓷材料","0","2013-12-31","730269488.90"
"300285","国瓷材料","0","2014-12-31","912981811.39"
"300285","国瓷材料","0","2015-12-31","1199048823.16"
"300285","国瓷材料","0","2016-12-31","2256927295.23"
"300285","国瓷材料","0","2017-12-31","3359701398.67"
"300285","国瓷材料","0","2019-12-31","4809794456.28"
"300286","安科瑞","0","2012-12-31","416083300.00"
"300286","安科瑞","0","2015-12-31","670757449.16"
"300286","安科瑞","0","2017-12-31","884060667.66"
"300286","安科瑞","0","2018-12-31","941195483.65"
"300286","安科瑞","0","2019-12-31","1120955141.11"
"300287","飞利信","0","2012-12-31","732969360.55"
"300287","飞利信","0","2013-12-31","1020618089.64"
"300287","飞利信","0","2014-12-31","2670249652.48"
"300287","飞利信","0","2015-12-31","5615719037.93"
"300287","飞利信","0","2016-12-31","6707635951.72"
"300287","飞利信","0","2017-12-31","7448672525.92"
"300287","飞利信","0","2018-12-31","6504308771.96"
"300287","飞利信","0","2019-12-31","5118440074.59"
"300288","朗玛信息","0","2012-12-31","488655315.02"
"300288","朗玛信息","0","2013-12-31","571856385.18"
"300288","朗玛信息","0","2014-12-31","934963243.29"
"300288","朗玛信息","0","2015-12-31","1196437260.76"
"300288","朗玛信息","0","2016-12-31","1365383127.62"
"300288","朗玛信息","0","2017-12-31","4170906500.00"
"300288","朗玛信息","1","2017-12-31","1538252600.00"
"300288","朗玛信息","0","2018-12-31","1714237400.00"
"300288","朗玛信息","0","2019-12-31","1870790100.00"
"300289","利德曼","0","2012-12-31","1130190201.45"
"300289","利德曼","0","2013-12-31","1243243400.09"
"300289","利德曼","0","2014-12-31","1616487724.37"
"300289","利德曼","0","2015-12-31","1661145179.65"
"300289","利德曼","1","2015-12-31",""
"300289","利德曼","0","2016-12-31","1663194120.34"
"300289","利德曼","0","2017-12-31","1745321013.68"
"300289","利德曼","0","2018-12-31","1722321610.06"
"300289","利德曼","0","2019-12-31","1678365104.27"
"300290","荣科科技","0","2012-12-31","507166600.00"
"300290","荣科科技","0","2013-12-31","565504300.00"
"300290","荣科科技","0","2014-12-31","653644100.00"
"300290","荣科科技","0","2015-12-31","1071289500.00"
"300290","荣科科技","0","2016-12-31","1113403900.00"
"300290","荣科科技","0","2017-12-31","1058437200.00"
"300290","荣科科技","0","2018-12-31","1469740000.00"
"300290","荣科科技","0","2019-12-31","1606560000.00"
"300291","华录百纳","0","2012-12-31","1090069150.29"
"300291","华录百纳","0","2013-12-31","1145647842.65"
"300291","华录百纳","0","2014-12-31","4057562989.46"
"300291","华录百纳","0","2015-12-31","4678576941.12"
"300291","华录百纳","0","2016-12-31","7168896856.76"
"300291","华录百纳","0","2017-12-31","7242291613.29"
"300291","华录百纳","0","2018-12-31","3369845940.28"
"300291","华录百纳","0","2019-12-31","3281617209.88"
"300292","吴通控股","0","2012-12-31","447273427.17"
"300292","吴通控股","0","2013-12-31","683458992.78"
"300292","吴通控股","0","2014-12-31","1452117652.66"
"300292","吴通控股","0","2015-12-31","3053706523.00"
"300292","吴通控股","0","2016-12-31","3368594428.47"
"300292","吴通控股","0","2017-12-31","3492201940.38"
"300292","吴通控股","0","2018-12-31","2429979580.44"
"300292","吴通控股","0","2019-12-31","2651338185.26"
"300293","蓝英装备","0","2012-12-31","1054659617.61"
"300293","蓝英装备","0","2013-12-31","1720245509.96"
"300293","蓝英装备","0","2014-12-31","2162891482.63"
"300293","蓝英装备","0","2015-12-31","1800621921.14"
"300293","蓝英装备","0","2016-12-31","1143615307.18"
"300293","蓝英装备","0","2017-12-31","3173805432.45"
"300293","蓝英装备","1","2017-12-31","2509498734.75"
"300293","蓝英装备","0","2018-12-31","2383562130.89"
"300293","蓝英装备","0","2019-12-31","2435448099.00"
"300294","博雅生物","0","2015-12-31","2189439900.00"
"300294","博雅生物","0","2016-12-31","2419482600.00"
"300294","博雅生物","0","2017-12-31","3731391700.00"
"300294","博雅生物","0","2018-12-31","5100053300.00"
"300294","博雅生物","0","2019-12-31","5443706700.00"
"300295","三六五网","0","2012-12-31","716687358.42"
"300295","三六五网","0","2013-12-31","838170947.39"
"300295","三六五网","0","2014-12-31","923970201.86"
"300295","三六五网","0","2015-12-31","1091655948.24"
"300295","三六五网","0","2016-12-31","1260139365.54"
"300295","三六五网","0","2017-12-31","1529109601.58"
"300295","三六五网","0","2018-12-31","2066975579.79"
"300295","三六五网","0","2019-12-31","2490416386.69"
"300296","利亚德","0","2012-12-31","959936928.89"
"300296","利亚德","0","2013-12-31","1243042743.98"
"300296","利亚德","0","2014-12-31","1958036347.74"
"300296","利亚德","0","2015-12-31","5313938248.64"
"300296","利亚德","0","2016-12-31","8200843468.11"
"300296","利亚德","0","2017-12-31","12729048449.63"
"300296","利亚德","0","2018-12-31","14650760853.34"
"300296","利亚德","0","2019-12-31","15426621210.09"
"300297","蓝盾股份","0","2012-12-31","941615973.51"
"300297","蓝盾股份","0","2013-12-31","1092671087.56"
"300297","蓝盾股份","0","2014-12-31","1314648499.63"
"300297","蓝盾股份","0","2015-12-31","2251756650.93"
"300297","蓝盾股份","0","2016-12-31","6277463495.81"
"300297","蓝盾股份","0","2017-12-31","8329501405.40"
"300297","蓝盾股份","0","2018-12-31","9880894948.02"
"300297","蓝盾股份","0","2019-12-31","8560460861.93"
"300298","三诺生物","0","2013-12-31","1048630275.99"
"300298","三诺生物","0","2014-12-31","1211780642.17"
"300298","三诺生物","0","2016-12-31","1442606232.41"
"300298","三诺生物","0","2017-12-31","1647593583.99"
"300298","三诺生物","0","2018-12-31","3004094186.04"
"300298","三诺生物","0","2019-12-31","3283784457.47"
"300299","富春股份","0","2012-12-31","448545183.82"
"300299","富春股份","0","2013-12-31","459252057.96"
"300299","富春股份","0","2015-12-31","1608903491.18"
"300299","富春股份","0","2016-12-31","2055491195.86"
"300299","富春股份","0","2017-12-31","2354766280.14"
"300299","富春股份","0","2018-12-31","2030117684.34"
"300299","富春股份","0","2019-12-31","1460315601.35"
"300300","海峡创新","0","2012-12-31","816479378.55"
"300300","海峡创新","0","2013-12-31","1004877973.01"
"300300","海峡创新","0","2014-12-31","1184503221.61"
"300300","海峡创新","0","2015-12-31","1701182797.54"
"300300","海峡创新","0","2016-12-31","3605789747.32"
"300300","海峡创新","0","2017-12-31","3397008697.93"
"300300","海峡创新","0","2018-12-31","3563289809.27"
"300300","海峡创新","0","2019-12-31","2513243984.64"
"300301","长方集团","0","2012-12-31","1109643335.94"
"300301","长方集团","0","2013-12-31","1313589404.29"
"300301","长方集团","0","2014-12-31","1740391381.20"
"300301","长方集团","0","2016-12-31","3807440224.85"
"300301","长方集团","0","2017-12-31","3805279484.77"
"300301","长方集团","0","2018-12-31","3477616995.50"
"300301","长方集团","0","2019-12-31","3362297826.60"
"300302","同有科技","0","2012-12-31","538559027.83"
"300302","同有科技","0","2013-12-31","545395512.17"
"300302","同有科技","0","2014-12-31","595372607.33"
"300302","同有科技","0","2015-12-31","920625818.66"
"300302","同有科技","0","2016-12-31","880084145.47"
"300302","同有科技","0","2017-12-31","919178477.07"
"300302","同有科技","0","2018-12-31","903299137.14"
"300302","同有科技","0","2019-12-31","1555779116.50"
"300303","聚飞光电","0","2013-12-31","1259129499.37"
"300303","聚飞光电","0","2014-12-31","1444459141.04"
"300303","聚飞光电","0","2015-12-31","2226729194.39"
"300303","聚飞光电","0","2016-12-31","2901547433.54"
"300303","聚飞光电","0","2017-12-31","3318451113.01"
"300303","聚飞光电","0","2018-12-31","3247607452.31"
"300303","聚飞光电","0","2019-12-31","4139985280.97"
"300304","云意电气","0","2012-12-31","968039369.97"
"300304","云意电气","0","2013-12-31","1121959501.87"
"300304","云意电气","0","2014-12-31","1205887687.31"
"300304","云意电气","0","2015-12-31","1252448163.44"
"300304","云意电气","0","2017-12-31","2100204826.24"
"300304","云意电气","0","2018-12-31","2224176983.95"
"300304","云意电气","0","2019-12-31","2687381287.35"
"300305","裕兴股份","0","2012-12-31","1219462041.96"
"300305","裕兴股份","0","2013-12-31","1259674149.80"
"300305","裕兴股份","0","2014-12-31","1300662942.66"
"300305","裕兴股份","0","2015-12-31","1399624528.64"
"300305","裕兴股份","0","2016-12-31","1464450098.05"
"300305","裕兴股份","0","2017-12-31","1577570462.86"
"300305","裕兴股份","0","2018-12-31","1639115000.00"
"300305","裕兴股份","0","2019-12-31","1747869800.00"
"300306","远方信息","0","2013-12-31","1039402090.26"
"300306","远方信息","0","2014-12-31","1112131946.48"
"300306","远方信息","0","2015-12-31","1154775865.00"
"300306","远方信息","0","2016-12-31","2321041701.12"
"300306","远方信息","0","2017-12-31","2382366611.83"
"300306","远方信息","0","2018-12-31","1594541847.58"
"300306","远方信息","0","2019-12-31","1616292828.81"
"300307","慈星股份","0","2012-12-31","4506610193.61"
"300307","慈星股份","0","2013-12-31","4841163739.67"
"300307","慈星股份","0","2014-12-31","4420720817.29"
"300307","慈星股份","0","2015-12-31","4161471188.85"
"300307","慈星股份","0","2016-12-31","4300950795.96"
"300307","慈星股份","0","2017-12-31","5193806426.73"
"300307","慈星股份","0","2018-12-31","5533826081.02"
"300307","慈星股份","0","2019-12-31","4065725199.76"
"300308","中际旭创","0","2012-12-31","544421983.50"
"300308","中际旭创","0","2013-12-31","738783806.02"
"300308","中际旭创","0","2014-12-31","653843966.38"
"300308","中际旭创","1","2014-12-31","655757459.52"
"300308","中际旭创","0","2015-12-31","639438947.78"
"300308","中际旭创","1","2015-12-31","641311598.31"
"300308","中际旭创","0","2016-12-31","632184379.62"
"300308","中际旭创","0","2017-12-31","7810749785.79"
"300308","中际旭创","0","2018-12-31","8037942811.77"
"300308","中际旭创","0","2019-12-31","10522181761.37"
"300309","吉艾科技","0","2012-12-31","1301324800.00"
"300309","吉艾科技","0","2013-12-31","1433540600.00"
"300309","吉艾科技","0","2014-12-31","1418548700.00"
"300309","吉艾科技","0","2015-12-31","2509515200.00"
"300309","吉艾科技","0","2016-12-31","3252414503.14"
"300309","吉艾科技","0","2017-12-31","5526118178.61"
"300309","吉艾科技","0","2018-12-31","6828242429.06"
"300309","吉艾科技","0","2019-12-31","6765607636.48"
"300309","吉艾科技","1","2019-12-31","6113371742.36"
"300310","宜通世纪","0","2012-12-31","745858637.50"
"300310","宜通世纪","0","2013-12-31","826874576.29"
"300310","宜通世纪","0","2014-12-31","981196893.43"
"300310","宜通世纪","0","2015-12-31","1090779092.72"
"300310","宜通世纪","0","2016-12-31","3251413850.97"
"300310","宜通世纪","0","2017-12-31","4548648864.87"
"300310","宜通世纪","0","2018-12-31","2504916747.86"
"300310","宜通世纪","0","2019-12-31","2554014478.67"
"300311","任子行","0","2012-12-31","542786922.18"
"300311","任子行","0","2013-12-31","544152734.89"
"300311","任子行","0","2014-12-31","629362706.52"
"300311","任子行","0","2015-12-31","1582655277.74"
"300311","任子行","0","2016-12-31","1783666829.82"
"300311","任子行","0","2017-12-31","2677259292.17"
"300311","任子行","0","2018-12-31","2450632224.06"
"300311","任子行","0","2019-12-31","2053407273.29"
"300312","邦讯技术","0","2012-12-31","1248925331.25"
"300312","邦讯技术","0","2013-12-31","1288644819.73"
"300312","邦讯技术","0","2014-12-31","1502943933.83"
"300312","邦讯技术","0","2015-12-31","1657726850.23"
"300312","邦讯技术","0","2016-12-31","1550492965.50"
"300312","邦讯技术","0","2017-12-31","1126861742.82"
"300312","邦讯技术","0","2018-12-31","727783941.12"
"300312","邦讯技术","0","2019-12-31","629167733.28"
"300313","天山生物","0","2012-12-31","425606624.61"
"300313","天山生物","0","2013-12-31","526796069.72"
"300313","天山生物","0","2014-12-31","621995302.35"
"300313","天山生物","0","2015-12-31","911912787.20"
"300313","天山生物","0","2016-12-31","872602974.08"
"300313","天山生物","0","2017-12-31","690949583.86"
"300313","天山生物","0","2018-12-31","1404943800.00"
"300313","天山生物","0","2019-12-31","1160969239.99"
"300314","戴维医疗","0","2012-12-31","650938181.16"
"300314","戴维医疗","0","2013-12-31","674097502.65"
"300314","戴维医疗","0","2014-12-31","717315278.44"
"300314","戴维医疗","0","2015-12-31","752774284.09"
"300314","戴维医疗","0","2016-12-31","838769959.57"
"300314","戴维医疗","0","2017-12-31","872105614.21"
"300314","戴维医疗","0","2018-12-31","899885648.49"
"300314","戴维医疗","1","2018-12-31","885788601.25"
"300314","戴维医疗","0","2019-12-31","964203116.11"
"300315","掌趣科技","0","2012-12-31","913764120.39"
"300315","掌趣科技","0","2013-12-31","1923986464.90"
"300315","掌趣科技","0","2014-12-31","5023405268.32"
"300315","掌趣科技","0","2015-12-31","7724416365.31"
"300315","掌趣科技","0","2016-12-31","10427006672.90"
"300315","掌趣科技","0","2017-12-31","9871067471.14"
"300315","掌趣科技","0","2018-12-31","5801300168.05"
"300315","掌趣科技","0","2019-12-31","6041307526.78"
"300316","晶盛机电","0","2012-12-31","1846255400.00"
"300316","晶盛机电","0","2013-12-31","1814091400.00"
"300316","晶盛机电","0","2014-12-31","1893254400.00"
"300316","晶盛机电","0","2015-12-31","2362861700.00"
"300316","晶盛机电","0","2016-12-31","4116803900.00"
"300316","晶盛机电","0","2017-12-31","6015748500.00"
"300316","晶盛机电","0","2018-12-31","6344179500.00"
"300316","晶盛机电","0","2019-12-31","7887433000.00"
"300317","珈伟新能","0","2012-12-31","1027330200.00"
"300317","珈伟新能","1","2012-12-31","1022154500.00"
"300317","珈伟新能","0","2013-12-31","1102672900.00"
"300317","珈伟新能","0","2015-12-31","6499581100.00"
"300317","珈伟新能","0","2016-12-31","9050969000.00"
"300317","珈伟新能","0","2017-12-31","9109204200.00"
"300317","珈伟新能","0","2018-12-31","6714254300.00"
"300317","珈伟新能","0","2019-12-31","4301021594.72"
"300318","博晖创新","0","2012-12-31","686035527.09"
"300318","博晖创新","0","2013-12-31","741261394.05"
"300318","博晖创新","0","2014-12-31","778942104.25"
"300318","博晖创新","0","2015-12-31","2068156319.71"
"300318","博晖创新","1","2015-12-31",""
"300318","博晖创新","0","2016-12-31","2094007763.71"
"300318","博晖创新","0","2017-12-31","2738612858.54"
"300318","博晖创新","0","2018-12-31","2706802997.47"
"300318","博晖创新","0","2019-12-31","2703909935.81"
"300319","麦捷科技","0","2012-12-31","319274200.00"
"300319","麦捷科技","0","2013-12-31","357795804.77"
"300319","麦捷科技","0","2014-12-31","473040000.00"
"300319","麦捷科技","1","2014-12-31","473040000.00"
"300319","麦捷科技","0","2015-12-31","2068824500.00"
"300319","麦捷科技","0","2016-12-31","3145101000.00"
"300319","麦捷科技","0","2017-12-31","3256591200.00"
"300319","麦捷科技","1","2017-12-31","3123112000.00"
"300319","麦捷科技","0","2018-12-31","3150780600.00"
"300319","麦捷科技","0","2019-12-31","3489308000.00"
"300319","麦捷科技","1","2019-12-31","3393508200.00"
"300320","海达股份","0","2012-12-31","870640400.00"
"300320","海达股份","0","2013-12-31","807372900.00"
"300320","海达股份","1","2013-12-31",""
"300320","海达股份","0","2014-12-31","1037461400.00"
"300320","海达股份","0","2015-12-31","1089432200.00"
"300320","海达股份","0","2016-12-31","1212660900.00"
"300320","海达股份","0","2018-12-31","2642266000.00"
"300320","海达股份","0","2019-12-31","2880971500.00"
"300321","同大股份","0","2012-12-31","697067100.00"
"300321","同大股份","0","2013-12-31","722297800.00"
"300321","同大股份","0","2014-12-31","721044900.00"
"300321","同大股份","0","2015-12-31","712838400.00"
"300321","同大股份","0","2016-12-31","677680300.00"
"300321","同大股份","0","2017-12-31","721330900.00"
"300321","同大股份","0","2018-12-31","734621300.00"
"300321","同大股份","0","2019-12-31","760260900.00"
"300322","硕贝德","0","2012-12-31","639800724.09"
"300322","硕贝德","0","2013-12-31","842333672.10"
"300322","硕贝德","0","2014-12-31","1072756293.39"
"300322","硕贝德","0","2015-12-31","1286268429.38"
"300322","硕贝德","0","2016-12-31","2531465784.95"
"300322","硕贝德","0","2017-12-31","2011070844.82"
"300322","硕贝德","0","2018-12-31","1893524692.27"
"300323","华灿光电","0","2012-12-31","1858434841.27"
"300323","华灿光电","1","2013-12-31","2465702596.26"
"300323","华灿光电","0","2013-12-31","2516644453.71"
"300323","华灿光电","0","2014-12-31","3826611975.42"
"300323","华灿光电","0","2015-12-31","4220637170.36"
"300323","华灿光电","0","2017-12-31","9902366902.01"
"300323","华灿光电","0","2018-12-31","12879654812.78"
"300323","华灿光电","0","2019-12-31","11705487449.40"
"300324","旋极信息","0","2012-12-31","636798400.00"
"300324","旋极信息","0","2013-12-31","640720400.00"
"300324","旋极信息","0","2014-12-31","1049896400.00"
"300324","旋极信息","0","2016-12-31","7001788550.19"
"300324","旋极信息","0","2017-12-31","8113110313.71"
"300324","旋极信息","0","2018-12-31","8210323517.83"
"300324","旋极信息","0","2019-12-31","8245190976.55"
"300325","德威新材","0","2012-12-31","1228478800.00"
"300325","德威新材","0","2013-12-31","1445453900.00"
"300325","德威新材","0","2014-12-31","1795899900.00"
"300325","德威新材","0","2015-12-31","2143021900.00"
"300325","德威新材","0","2016-12-31","3284391776.17"
"300325","德威新材","0","2017-12-31","4515390751.35"
"300325","德威新材","1","2018-12-31","4250528560.96"
"300325","德威新材","0","2018-12-31","4420822531.94"
"300325","德威新材","0","2019-12-31","3445851026.17"
"300326","凯利泰","0","2012-12-31","470260945.44"
"300326","凯利泰","0","2013-12-31","611041622.26"
"300326","凯利泰","0","2014-12-31","1309116896.00"
"300326","凯利泰","0","2015-12-31","1696042930.03"
"300326","凯利泰","0","2016-12-31","2213930156.38"
"300326","凯利泰","0","2017-12-31","2705819914.66"
"300326","凯利泰","0","2018-06-30","2794162394.63"
"300326","凯利泰","0","2018-12-31","3594663490.20"
"300326","凯利泰","0","2019-12-31","3748276542.48"
"300327","中颖电子","0","2012-12-31","620828714.66"
"300327","中颖电子","0","2013-12-31","637654271.32"
"300327","中颖电子","0","2014-12-31","637925007.69"
"300327","中颖电子","0","2015-12-31","740228732.69"
"300327","中颖电子","0","2016-12-31","825017671.57"
"300327","中颖电子","0","2017-12-31","979233480.33"
"300327","中颖电子","0","2018-12-31","1032364095.93"
"300327","中颖电子","0","2019-12-31","1200881185.83"
"300328","宜安科技","0","2012-12-31","673393240.47"
"300328","宜安科技","0","2013-12-31","735798751.98"
"300328","宜安科技","0","2014-12-31","856693184.54"
"300328","宜安科技","0","2015-12-31","924848304.32"
"300328","宜安科技","0","2016-12-31","1135078943.41"
"300328","宜安科技","0","2017-12-31","1483864027.58"
"300328","宜安科技","0","2018-12-31","2000261697.50"
"300328","宜安科技","0","2019-12-31","2047130593.73"
"300329","海伦钢琴","0","2012-12-31","645727855.69"
"300329","海伦钢琴","0","2013-12-31","671958915.47"
"300329","海伦钢琴","0","2014-12-31","665772335.02"
"300329","海伦钢琴","0","2015-12-31","889400739.67"
"300329","海伦钢琴","0","2016-12-31","928105572.22"
"300329","海伦钢琴","0","2017-12-31","1002457524.49"
"300329","海伦钢琴","0","2018-12-31","1134356729.73"
"300329","海伦钢琴","0","2019-12-31","1204019467.32"
"300330","华虹计通","0","2012-12-31","622087900.00"
"300330","华虹计通","0","2013-12-31","591616500.00"
"300330","华虹计通","0","2014-12-31","603172800.00"
"300330","华虹计通","0","2015-12-31","567287300.00"
"300330","华虹计通","1","2015-12-31","551539000.00"
"300330","华虹计通","0","2016-12-31","500952000.00"
"300330","华虹计通","0","2017-12-31","516793600.00"
"300330","华虹计通","0","2018-12-31","533406200.00"
"300330","华虹计通","0","2019-12-31","609072500.00"
"300331","苏大维格","0","2012-12-31","603939820.37"
"300331","苏大维格","0","2013-12-31","589590669.64"
"300331","苏大维格","0","2014-12-31","696898057.34"
"300331","苏大维格","0","2016-12-31","1839963406.57"
"300331","苏大维格","1","2016-12-31","1823181715.35"
"300331","苏大维格","0","2017-12-31","1857490725.52"
"300331","苏大维格","0","2018-12-31","2078722975.51"
"300331","苏大维格","0","2019-12-31","2411013358.44"
"300332","天壕环境","0","2012-06-30","1708551918.95"
"300332","天壕环境","0","2012-12-31","1545866860.17"
"300332","天壕环境","0","2013-12-31","1657662398.64"
"300332","天壕环境","0","2014-06-30","1713063825.58"
"300332","天壕环境","0","2014-12-31","2390042497.35"
"300332","天壕环境","0","2015-12-31","4272071133.00"
"300332","天壕环境","0","2016-12-31","7953319020.70"
"300332","天壕环境","0","2017-12-31","8453926384.47"
"300332","天壕环境","0","2018-12-31","8054905390.92"
"300332","天壕环境","0","2019-12-31","7752831412.64"
"300333","兆日科技","0","2012-12-31","836191700.71"
"300333","兆日科技","0","2013-12-31","831103459.38"
"300333","兆日科技","0","2014-12-31","849943417.86"
"300333","兆日科技","0","2015-12-31","891023464.10"
"300333","兆日科技","0","2016-12-31","896843083.32"
"300333","兆日科技","0","2017-12-31","892249631.73"
"300333","兆日科技","0","2018-12-31","891205412.31"
"300333","兆日科技","0","2019-12-31","862649953.39"
"300334","津膜科技","0","2012-12-31","852996056.46"
"300334","津膜科技","0","2013-12-31","999190150.82"
"300334","津膜科技","0","2014-12-31","1249363160.26"
"300334","津膜科技","0","2015-12-31","2118284910.77"
"300334","津膜科技","0","2016-12-31","2305135677.28"
"300334","津膜科技","0","2017-12-31","2457765674.29"
"300334","津膜科技","1","2017-12-31","2930087184.78"
"300334","津膜科技","0","2018-12-31","2947078621.34"
"300334","津膜科技","0","2019-12-31","2147135822.87"
"300335","迪森股份","0","2012-12-31","840212309.07"
"300335","迪森股份","0","2013-12-31","843865467.22"
"300335","迪森股份","0","2015-12-31","1945679330.36"
"300335","迪森股份","0","2016-12-31","2605887779.33"
"300335","迪森股份","0","2017-12-31","3458015820.67"
"300335","迪森股份","0","2018-12-31","3463865779.76"
"300335","迪森股份","0","2019-12-31","3432788840.14"
"300336","新文化","0","2012-12-31","1031220000.00"
"300336","新文化","0","2013-12-31","1171630600.00"
"300336","新文化","0","2014-12-31","1351761300.00"
"300336","新文化","0","2016-12-31","4445413382.00"
"300336","新文化","0","2017-12-31","5146439428.94"
"300336","新文化","0","2018-12-31","4803952200.00"
"300336","新文化","0","2019-12-31","3371698400.00"
"300337","银邦股份","0","2012-12-31","1979498990.89"
"300337","银邦股份","0","2013-12-31","2270639882.41"
"300337","银邦股份","0","2014-12-31","2599878371.97"
"300337","银邦股份","0","2015-12-31","2393382836.39"
"300337","银邦股份","0","2016-12-31","2555538817.64"
"300337","银邦股份","0","2017-12-31","2700470468.68"
"300337","银邦股份","0","2018-12-31","2890417191.37"
"300337","银邦股份","0","2019-12-31","3083784999.82"
"300338","开元教育","0","2012-12-31","809701800.00"
"300338","开元教育","0","2013-12-31","836185000.00"
"300338","开元教育","0","2014-12-31","884299100.00"
"300338","开元教育","0","2015-12-31","922206800.00"
"300338","开元教育","0","2016-12-31","959949200.00"
"300338","开元教育","0","2017-12-31","3014840467.89"
"300338","开元教育","0","2018-12-31","2997428800.00"
"300338","开元教育","0","2019-12-31","2191929500.00"
"300338","开元教育","1","2019-12-31","2191929500.00"
"300339","润和软件","0","2012-12-31","848043892.69"
"300339","润和软件","0","2013-12-31","1097435574.11"
"300339","润和软件","0","2014-12-31","2264852143.43"
"300339","润和软件","0","2015-12-31","4990416968.35"
"300339","润和软件","0","2016-12-31","5128350621.50"
"300339","润和软件","0","2017-12-31","5457025672.65"
"300339","润和软件","0","2018-12-31","6350359412.45"
"300339","润和软件","0","2019-12-31","4660957385.23"
"300340","科恒股份","0","2012-12-31","1113513700.00"
"300340","科恒股份","0","2013-12-31","1089952984.91"
"300340","科恒股份","0","2014-12-31","1019669238.29"
"300340","科恒股份","0","2015-12-31","955472101.09"
"300340","科恒股份","0","2016-12-31","2159073469.65"
"300340","科恒股份","0","2017-12-31","3435145360.34"
"300340","科恒股份","0","2018-12-31","3614163681.91"
"300340","科恒股份","0","2019-12-31","3524004392.59"
"300341","麦克奥迪","0","2012-12-31","550018800.00"
"300341","麦克奥迪","0","2013-12-31","578365200.00"
"300341","麦克奥迪","0","2014-12-31","618488200.00"
"300341","麦克奥迪","0","2015-12-31","1060913900.00"
"300341","麦克奥迪","0","2016-12-31","1131705700.00"
"300341","麦克奥迪","0","2017-12-31","1291044300.00"
"300341","麦克奥迪","0","2018-12-31","1436219400.00"
"300341","麦克奥迪","0","2019-12-31","1625803000.00"
"300342","天银机电","0","2012-12-31","802811814.61"
"300342","天银机电","0","2013-12-31","853607127.24"
"300342","天银机电","0","2014-12-31","905116567.27"
"300342","天银机电","0","2015-12-31","1053801672.96"
"300342","天银机电","0","2016-12-31","1475610594.80"
"300342","天银机电","0","2017-12-31","1768821608.65"
"300342","天银机电","0","2018-12-31","1909262978.44"
"300342","天银机电","0","2019-12-31","1860017802.82"
"300343","联创股份","0","2013-12-31","693053427.24"
"300343","联创股份","0","2014-12-31","914755545.22"
"300343","联创股份","0","2015-12-31","2476376800.00"
"300343","联创股份","0","2016-12-31","5046472300.00"
"300343","联创股份","0","2017-12-31","6067198400.00"
"300343","联创股份","0","2018-12-31","4172453300.00"
"300343","联创股份","0","2019-12-31","3640989400.00"
"300343","联创股份","1","2019-12-31","3289752400.00"
"300344","太空智造","0","2012-12-31","886555869.76"
"300344","太空智造","0","2013-12-31","982352438.91"
"300344","太空智造","0","2014-12-31","917158340.57"
"300344","太空智造","0","2015-12-31","894258938.00"
"300344","太空智造","0","2016-12-31","1523965557.63"
"300344","太空智造","0","2017-12-31","1363300119.77"
"300344","太空智造","0","2018-12-31","1067886918.17"
"300344","太空智造","0","2019-12-31","1007952696.35"
"300345","华民股份","0","2012-12-31","800738000.00"
"300345","华民股份","0","2013-12-31","833355100.00"
"300345","华民股份","0","2014-12-31","834151400.00"
"300345","华民股份","0","2015-12-31","1114238400.00"
"300345","华民股份","1","2015-12-31","1089630500.00"
"300345","华民股份","0","2016-12-31","1102234100.00"
"300345","华民股份","0","2017-12-31","1033745600.00"
"300345","华民股份","0","2018-12-31","628307200.00"
"300345","华民股份","0","2019-12-31","584469000.00"
"300346","南大光电","0","2012-12-31","1142823700.00"
"300346","南大光电","0","2013-12-31","1225897100.00"
"300346","南大光电","0","2014-12-31","1264592900.00"
