"Stkcd","Reptdt","Stknme","Province","City","A001000000"
"300159","2018-12-31","新研股份","新疆维吾尔自治区","乌鲁木齐市","9771383297.03"
"300159","2019-12-31","新研股份","新疆维吾尔自治区","乌鲁木齐市","7722350696.43"
"300160","2010-12-31","秀强股份","江苏省","宿迁市","607740576.52"
"300160","2011-12-31","秀强股份","江苏省","宿迁市","1282712848.41"
"300160","2012-12-31","秀强股份","江苏省","宿迁市","1301146379.61"
"300160","2013-12-31","秀强股份","江苏省","宿迁市","1468425392.29"
"300160","2014-12-31","秀强股份","江苏省","宿迁市","1362717205.48"
"300160","2015-12-31","秀强股份","江苏省","宿迁市","1535275360.18"
"300160","2016-12-31","秀强股份","江苏省","宿迁市","1714085878.60"
"300160","2017-12-31","秀强股份","江苏省","宿迁市","2164912631.80"
"300160","2018-12-31","秀强股份","江苏省","宿迁市","1688653465.07"
"300160","2019-12-31","秀强股份","江苏省","宿迁市","1710649816.66"
"300161","2010-12-31","华中数控","湖北省","武汉市","549221565.13"
"300161","2011-12-31","华中数控","湖北省","武汉市","1195232136.47"
"300161","2012-12-31","华中数控","湖北省","武汉市","1156232723.26"
"300161","2013-12-31","华中数控","湖北省","武汉市","1300674282.92"
"300161","2014-12-31","华中数控","湖北省","武汉市","1364468027.58"
"300161","2015-12-31","华中数控","湖北省","武汉市","1503870315.53"
"300161","2016-12-31","华中数控","湖北省","武汉市","2213916905.12"
"300161","2017-12-31","华中数控","湖北省","武汉市","2325908914.38"
"300161","2018-12-31","华中数控","湖北省","武汉市","2474321978.86"
"300161","2019-12-31","华中数控","湖北省","武汉市","2367976073.86"
"300162","2010-12-31","雷曼光电","广东省","深圳市","220714095.71"
"300162","2011-12-31","雷曼光电","广东省","深圳市","827913005.06"
"300162","2012-12-31","雷曼光电","广东省","深圳市","882658737.80"
"300162","2013-12-31","雷曼光电","广东省","深圳市","872077261.92"
"300162","2014-12-31","雷曼光电","广东省","深圳市","915050899.28"
"300162","2015-12-31","雷曼股份","广东省","深圳市","1237244056.62"
"300162","2016-12-31","雷曼股份","广东省","深圳市","1499590650.93"
"300162","2017-12-31","雷曼股份","广东省","深圳市","1355912699.50"
"300162","2018-12-31","雷曼股份","广东省","深圳市","1364991543.07"
"300162","2019-12-31","雷曼光电","广东省","深圳市","1395339573.90"
"300163","2010-12-31","先锋新材","浙江省","宁波市","361468745.88"
"300163","2011-12-31","先锋新材","浙江省","宁波市","692140286.06"
"300163","2012-12-31","先锋新材","浙江省","宁波市","664717537.36"
"300163","2013-12-31","先锋新材","浙江省","宁波市","695722906.15"
"300163","2014-12-31","先锋新材","浙江省","宁波市","977070645.62"
"300163","2015-12-31","先锋新材","浙江省","宁波市","1160026231.44"
"300163","2016-12-31","先锋新材","浙江省","宁波市","1230000954.23"
"300163","2017-12-31","先锋新材","浙江省","宁波市","1022750648.90"
"300163","2018-12-31","先锋新材","浙江省","宁波市","875655773.28"
"300163","2019-12-31","先锋新材","浙江省","宁波市","809725739.53"
"300164","2010-12-31","通源石油","陕西省","西安市","514572384.83"
"300164","2011-12-31","通源石油","陕西省","西安市","1371257906.66"
"300164","2012-12-31","通源石油","陕西省","西安市","1496795928.81"
"300164","2013-12-31","通源石油","陕西省","西安市","1530395217.10"
"300164","2014-12-31","通源石油","陕西省","西安市","1701057197.10"
"300164","2015-12-31","通源石油","陕西省","西安市","2024497505.75"
"300164","2016-12-31","通源石油","陕西省","西安市","2100103172.07"
"300164","2017-12-31","通源石油","陕西省","西安市","2720124922.44"
"300164","2018-12-31","通源石油","陕西省","西安市","2915049963.66"
"300164","2019-12-31","通源石油","陕西省","西安市","2952825271.78"
"300165","2010-12-31","天瑞仪器","江苏省","苏州市","379349313.09"
"300165","2011-12-31","天瑞仪器","江苏省","苏州市","1526460201.61"
"300165","2012-12-31","天瑞仪器","江苏省","苏州市","1530916043.13"
"300165","2013-12-31","天瑞仪器","江苏省","苏州市","1555067463.95"
"300165","2014-12-31","天瑞仪器","江苏省","苏州市","1566806564.56"
"300165","2015-12-31","天瑞仪器","江苏省","苏州市","1715543894.74"
"300165","2016-12-31","天瑞仪器","江苏省","苏州市","2107739778.22"
"300165","2017-12-31","天瑞仪器","江苏省","苏州市","2251488413.64"
"300165","2018-12-31","天瑞仪器","江苏省","苏州市","2229188925.77"
"300165","2019-12-31","天瑞仪器","江苏省","苏州市","2155458160.93"
"300166","2010-12-31","东方国信","北京市","北京市","129529434.58"
"300166","2011-12-31","东方国信","北京市","北京市","735867856.60"
"300166","2012-12-31","东方国信","北京市","北京市","778990926.15"
"300166","2013-12-31","东方国信","北京市","北京市","1135197833.49"
"300166","2014-12-31","东方国信","北京市","北京市","1816795989.67"
"300166","2015-12-31","东方国信","北京市","北京市","2829943215.79"
"300166","2016-12-31","东方国信","北京市","北京市","4939626889.71"
"300166","2017-12-31","东方国信","北京市","北京市","5146552962.93"
"300166","2018-12-31","东方国信","北京市","北京市","6106262129.94"
"300166","2019-12-31","东方国信","北京市","北京市","6702507067.88"
"300167","2010-12-31","迪威视讯","广东省","深圳市","275155222.50"
"300167","2011-12-31","迪威视讯","广东省","深圳市","820280995.48"
"300167","2012-12-31","迪威视讯","广东省","深圳市","801527464.46"
"300167","2013-12-31","迪威视讯","广东省","深圳市","1009766241.18"
"300167","2014-12-31","迪威视讯","广东省","深圳市","1135232794.37"
"300167","2015-12-31","迪威视讯","广东省","深圳市","1219572474.57"
"300167","2016-12-31","迪威视讯","广东省","深圳市","1365644671.82"
"300167","2017-12-31","迪威迅","广东省","深圳市","1296229588.05"
"300167","2018-12-31","迪威迅","广东省","深圳市","1030452788.58"
"300167","2019-12-31","迪威迅","广东省","深圳市","1046684051.06"
"300168","2010-12-31","万达信息","上海市","上海市","467420202.65"
"300168","2011-12-31","万达信息","上海市","上海市","1349912458.69"
"300168","2012-12-31","万达信息","上海市","上海市","1522127598.78"
"300168","2013-12-31","万达信息","上海市","上海市","2078281843.33"
"300168","2014-12-31","万达信息","上海市","上海市","3734133558.22"
"300168","2015-12-31","万达信息","上海市","上海市","5076082366.45"
"300168","2016-12-31","万达信息","上海市","上海市","6027402592.06"
"300168","2017-12-31","万达信息","上海市","上海市","8003876625.67"
"300168","2018-12-31","万达信息","上海市","上海市","7820192006.25"
"300168","2019-12-31","万达信息","上海市","上海市","7614024078.87"
"300169","2010-12-31","天晟新材","江苏省","常州市","555586771.82"
"300169","2011-12-31","天晟新材","江苏省","常州市","1265215761.02"
"300169","2012-12-31","天晟新材","江苏省","常州市","1372191773.16"
"300169","2013-12-31","天晟新材","江苏省","常州市","1552195162.33"
"300169","2014-12-31","天晟新材","江苏省","常州市","1848083253.70"
"300169","2015-12-31","天晟新材","江苏省","常州市","1820865120.05"
"300169","2016-12-31","天晟新材","江苏省","常州市","2045819799.47"
"300169","2017-12-31","天晟新材","江苏省","常州市","2064465552.27"
"300169","2018-12-31","天晟新材","江苏省","常州市","2068868771.92"
"300169","2019-12-31","天晟新材","江苏省","常州市","1822544072.89"
"300170","2010-12-31","汉得信息","上海市","上海市","270473581.21"
"300170","2011-12-31","汉得信息","上海市","上海市","1123004266.22"
"300170","2012-12-31","汉得信息","上海市","上海市","1242542494.50"
"300170","2013-12-31","汉得信息","上海市","上海市","1477196420.60"
"300170","2014-12-31","汉得信息","上海市","上海市","1759828509.98"
"300170","2015-12-31","汉得信息","上海市","上海市","2108380164.71"
"300170","2016-12-31","汉得信息","上海市","上海市","2637265339.69"
"300170","2017-12-31","汉得信息","上海市","上海市","3146622560.24"
"300170","2018-12-31","汉得信息","上海市","上海市","3818462915.42"
"300170","2019-12-31","汉得信息","上海市","上海市","4192989403.08"
"300171","2010-12-31","东富龙","上海市","上海市","834653278.37"
"300171","2011-12-31","东富龙","上海市","上海市","2518398699.09"
"300171","2012-12-31","东富龙","上海市","上海市","3211511420.88"
"300171","2013-12-31","东富龙","上海市","上海市","3778529183.42"
"300171","2014-12-31","东富龙","上海市","上海市","4168002528.61"
"300171","2015-12-31","东富龙","上海市","上海市","4062213760.37"
"300171","2016-12-31","东富龙","上海市","上海市","4198018567.68"
"300171","2017-12-31","东富龙","上海市","上海市","4366270509.93"
"300171","2018-12-31","东富龙","上海市","上海市","4688089048.56"
"300171","2019-12-31","东富龙","上海市","上海市","5208577578.53"
"300172","2010-12-31","中电环保","江苏省","南京市","330333895.11"
"300172","2011-12-31","中电环保","江苏省","南京市","939369660.02"
"300172","2012-12-31","中电环保","江苏省","南京市","1053886647.05"
"300172","2013-12-31","中电环保","江苏省","南京市","1223662602.89"
"300172","2014-12-31","中电环保","江苏省","南京市","1325732740.45"
"300172","2015-12-31","中电环保","江苏省","南京市","1510639403.24"
"300172","2016-12-31","中电环保","江苏省","南京市","1721762473.41"
"300172","2017-12-31","中电环保","江苏省","南京市","2018422244.00"
"300172","2018-12-31","中电环保","江苏省","南京市","2307769117.03"
"300172","2019-12-31","中电环保","江苏省","南京市","2508495829.38"
"300173","2010-12-31","松德股份","广东省","中山市","393451604.57"
"300173","2011-12-31","松德股份","广东省","中山市","792394310.99"
"300173","2012-12-31","松德股份","广东省","中山市","763332446.05"
"300173","2013-12-31","松德股份","广东省","中山市","788852866.77"
"300173","2014-12-31","松德股份","广东省","中山市","1969929030.26"
"300173","2015-12-31","智慧松德","广东省","中山市","2069164936.48"
"300173","2016-12-31","智慧松德","广东省","中山市","2451702514.53"
"300173","2017-12-31","智慧松德","广东省","中山市","2618089020.29"
"300173","2018-12-31","智慧松德","广东省","中山市","1916259725.15"
"300173","2019-12-31","智慧松德","广东省","佛山市","1482514735.23"
"300174","2010-12-31","元力股份","福建省","南平市","140426707.71"
"300174","2011-12-31","元力股份","福建省","南平市","540972296.34"
"300174","2012-12-31","元力股份","福建省","南平市","582093154.39"
"300174","2013-12-31","元力股份","福建省","南平市","584703811.86"
"300174","2014-12-31","元力股份","福建省","南平市","606339124.61"
"300174","2015-12-31","元力股份","福建省","南平市","887859496.08"
"300174","2016-12-31","元力股份","福建省","南平市","1102494172.37"
"300174","2017-12-31","元力股份","福建省","南平市","1350422564.61"
"300174","2018-12-31","元力股份","福建省","南平市","1606273502.25"
"300174","2019-12-31","元力股份","福建省","南平市","1317285147.72"
"300175","2010-12-31","朗源股份","山东省","龙口市","396413637.23"
"300175","2011-12-31","朗源股份","山东省","龙口市","785713491.13"
"300175","2012-12-31","朗源股份","山东省","龙口市","824880850.64"
"300175","2013-12-31","朗源股份","山东省","龙口市","1119721551.39"
"300175","2014-12-31","朗源股份","山东省","龙口市","1482948790.49"
"300175","2015-12-31","朗源股份","山东省","龙口市","1575400739.95"
"300175","2016-12-31","朗源股份","山东省","龙口市","1200870417.01"
"300175","2017-12-31","朗源股份","山东省","龙口市","898593939.38"
"300175","2018-12-31","朗源股份","山东省","龙口市","1410242333.83"
"300175","2019-12-31","朗源股份","山东省","龙口市","1512592939.80"
"300176","2010-12-31","鸿特精密","广东省","肇庆市","481080340.30"
"300176","2011-12-31","鸿特精密","广东省","肇庆市","825267143.99"
"300176","2012-12-31","鸿特精密","广东省","肇庆市","1013693410.54"
"300176","2013-12-31","鸿特精密","广东省","肇庆市","1500507323.48"
"300176","2014-12-31","鸿特精密","广东省","肇庆市","1817596248.76"
"300176","2015-12-31","鸿特精密","广东省","肇庆市","2032477885.48"
"300176","2016-12-31","鸿特精密","广东省","肇庆市","1810441179.68"
"300176","2017-12-31","鸿特精密","广东省","肇庆市","2648936771.79"
"300176","2018-12-31","鸿特科技","广东省","肇庆市","2858748336.82"
"300176","2019-12-31","派生科技","广东省","肇庆市","2106907369.34"
"300177","2010-12-31","中海达","广东省","广州市","258138511.76"
"300177","2011-12-31","中海达","广东省","广州市","844099292.67"
"300177","2012-12-31","中海达","广东省","广州市","940908452.75"
"300177","2013-12-31","中海达","广东省","广州市","1143566818.44"
"300177","2014-12-31","中海达","广东省","广州市","1306958084.88"
"300177","2015-12-31","中海达","广东省","广州市","1903468317.19"
"300177","2016-12-31","中海达","广东省","广州市","2057592807.51"
"300177","2017-12-31","中海达","广东省","广州市","2494305197.48"
"300177","2018-12-31","中海达","广东省","广州市","2789001902.54"
"300177","2019-12-31","中海达","广东省","广州市","3174850243.44"
"300178","2010-12-31","腾邦国际","广东省","深圳市","491574892.82"
"300178","2011-12-31","腾邦国际","广东省","深圳市","1088205707.78"
"300178","2012-12-31","腾邦国际","广东省","深圳市","1215367348.20"
"300178","2013-12-31","腾邦国际","广东省","深圳市","1397219373.97"
"300178","2014-12-31","腾邦国际","广东省","深圳市","2123512271.94"
"300178","2015-12-31","腾邦国际","广东省","深圳市","3283726946.74"
"300178","2016-12-31","腾邦国际","广东省","深圳市","4715815849.62"
"300178","2017-12-31","腾邦国际","广东省","深圳市","7054327515.81"
"300178","2018-12-31","腾邦国际","广东省","深圳市","9253541748.81"
"300178","2019-12-31","腾邦国际","广东省","深圳市","6519405740.80"
"300179","2010-12-31","四方达","河南省","郑州市","193468380.47"
"300179","2011-12-31","四方达","河南省","郑州市","681258662.45"
"300179","2012-12-31","四方达","河南省","郑州市","730299593.28"
"300179","2013-12-31","四方达","河南省","郑州市","837091378.27"
"300179","2014-12-31","四方达","河南省","郑州市","849112657.50"
"300179","2015-12-31","四方达","河南省","郑州市","855745654.05"
"300179","2016-12-31","四方达","河南省","郑州市","861618004.20"
"300179","2017-12-31","四方达","河南省","郑州市","980880677.09"
"300179","2018-12-31","四方达","河南省","郑州市","1086680211.24"
"300179","2019-12-31","四方达","河南省","郑州市","1158477684.60"
"300180","2010-12-31","华峰超纤","上海市","上海市","474362339.30"
"300180","2011-12-31","华峰超纤","上海市","上海市","1254560869.99"
"300180","2012-12-31","华峰超纤","上海市","上海市","1335266423.32"
"300180","2013-12-31","华峰超纤","上海市","上海市","1389213848.95"
"300180","2014-12-31","华峰超纤","上海市","上海市","1768110178.33"
"300180","2015-12-31","华峰超纤","上海市","上海市","2643849402.58"
"300180","2016-12-31","华峰超纤","上海市","上海市","3842902917.90"
"300180","2017-12-31","华峰超纤","上海市","上海市","6621061858.52"
"300180","2018-12-31","华峰超纤","上海市","上海市","7539574490.71"
"300180","2019-12-31","华峰超纤","上海市","上海市","8390052812.23"
"300181","2010-12-31","佐力药业","浙江省","湖州市","348644152.07"
"300181","2011-12-31","佐力药业","浙江省","湖州市","843908196.89"
"300181","2012-12-31","佐力药业","浙江省","湖州市","864186901.94"
"300181","2013-12-31","佐力药业","浙江省","湖州市","941897223.33"
"300181","2014-12-31","佐力药业","浙江省","湖州市","1181516451.03"
"300181","2015-12-31","佐力药业","浙江省","湖州市","1850546582.90"
"300181","2016-12-31","佐力药业","浙江省","湖州市","2037850043.77"
"300181","2017-12-31","佐力药业","浙江省","湖州市","2152430710.10"
"300181","2018-12-31","佐力药业","浙江省","湖州市","2113803493.39"
"300181","2019-12-31","佐力药业","浙江省","湖州市","2050645692.02"
"300182","2010-12-31","捷成股份","北京市","北京市","323218738.41"
"300182","2011-12-31","捷成股份","北京市","北京市","1127414874.28"
"300182","2012-12-31","捷成股份","北京市","北京市","1266166889.81"
"300182","2013-12-31","捷成股份","北京市","北京市","1918338081.03"
"300182","2014-12-31","捷成股份","北京市","北京市","2340314128.75"
"300182","2015-12-31","捷成股份","北京市","北京市","6020988897.27"
"300182","2016-12-31","捷成股份","北京市","北京市","12671934124.46"
"300182","2017-12-31","捷成股份","北京市","北京市","15151270828.78"
"300182","2018-12-31","捷成股份","北京市","北京市","15976645346.86"
"300182","2019-12-31","捷成股份","北京市","北京市","12733276437.52"
"300183","2010-12-31","东软载波","山东省","青岛市","220931920.23"
"300183","2011-12-31","东软载波","山东省","青岛市","1433199966.15"
"300183","2012-12-31","东软载波","山东省","青岛市","1595933041.43"
"300183","2013-12-31","东软载波","山东省","青岛市","1813429745.50"
"300183","2014-12-31","东软载波","山东省","青岛市","2067371653.90"
"300183","2015-12-31","东软载波","山东省","青岛市","2468890443.89"
"300183","2016-12-31","东软载波","山东省","青岛市","2788928833.72"
"300183","2017-12-31","东软载波","山东省","青岛市","3069897549.86"
"300183","2018-12-31","东软载波","山东省","青岛市","3205321638.61"
"300183","2019-12-31","东软载波","山东省","青岛市","3232315993.79"
"300184","2010-12-31","力源信息","湖北省","武汉市","190405692.14"
"300184","2011-12-31","力源信息","湖北省","武汉市","486602003.26"
"300184","2012-12-31","力源信息","湖北省","武汉市","497713113.05"
"300184","2013-12-31","力源信息","湖北省","武汉市","489030272.24"
"300184","2014-12-31","力源信息","湖北省","武汉市","914430696.93"
"300184","2015-12-31","力源信息","湖北省","武汉市","1004815298.45"
"300184","2016-12-31","力源信息","湖北省","武汉市","1741812808.77"
"300184","2017-12-31","力源信息","湖北省","武汉市","6126845151.72"
"300184","2018-12-31","力源信息","湖北省","武汉市","6466161678.73"
"300184","2019-12-31","力源信息","湖北省","武汉市","6517246026.51"
"300185","2010-12-31","通裕重工","山东省","禹城市","2793849227.28"
"300185","2011-12-31","通裕重工","山东省","禹城市","5895972090.48"
"300185","2012-12-31","通裕重工","山东省","禹城市","6314462825.80"
"300185","2013-12-31","通裕重工","山东省","禹城市","6787478372.90"
"300185","2014-12-31","通裕重工","山东省","禹城市","6890536952.29"
"300185","2015-12-31","通裕重工","山东省","禹城市","7890782037.14"
"300185","2016-12-31","通裕重工","山东省","禹城市","9100316026.81"
"300185","2017-12-31","通裕重工","山东省","禹城市","10088497335.05"
"300185","2018-12-31","通裕重工","山东省","禹城市","10365983318.46"
"300185","2019-12-31","通裕重工","山东省","禹城市","12295248599.25"
"300186","2010-12-31","大华农","广东省","云浮市","735213248.79"
"300186","2011-12-31","大华农","广东省","云浮市","2177317543.56"
"300186","2012-12-31","大华农","广东省","云浮市","2178561617.87"
"300186","2013-12-31","大华农","广东省","云浮市","2442214872.53"
"300186","2014-12-31","大华农","广东省","云浮市","2397559595.97"
"300187","2010-12-31","永清环保","湖南省","长沙市","320615314.99"
"300187","2011-12-31","永清环保","湖南省","长沙市","1083544888.61"
"300187","2012-12-31","永清环保","湖南省","长沙市","1219354106.36"
"300187","2013-12-31","永清环保","湖南省","长沙市","1377552377.18"
"300187","2014-12-31","永清环保","湖南省","长沙市","1556683445.99"
"300187","2015-12-31","永清环保","湖南省","长沙市","2310705023.99"
"300187","2016-12-31","永清环保","湖南省","长沙市","2995901684.40"
"300187","2017-12-31","永清环保","湖南省","长沙市","3192347188.85"
"300187","2018-12-31","永清环保","湖南省","长沙市","3330781464.41"
"300187","2019-12-31","永清环保","湖南省","长沙市","2750107194.41"
"300188","2010-12-31","美亚柏科","福建省","厦门市","216824727.55"
"300188","2011-12-31","美亚柏科","福建省","厦门市","820879877.87"
"300188","2012-12-31","美亚柏科","福建省","厦门市","927163278.02"
"300188","2013-12-31","美亚柏科","福建省","厦门市","1045432911.63"
"300188","2014-12-31","美亚柏科","福建省","厦门市","1314447084.12"
"300188","2015-12-31","美亚柏科","福建省","厦门市","2202465810.75"
"300188","2016-12-31","美亚柏科","福建省","厦门市","2626752979.00"
"300188","2017-12-31","美亚柏科","福建省","厦门市","3111938828.79"
"300188","2018-12-31","美亚柏科","福建省","厦门市","3444140529.17"
"300188","2019-12-31","美亚柏科","福建省","厦门市","4200148312.04"
"300189","2010-12-31","神农大丰","海南省","海口市","448425736.56"
"300189","2011-12-31","神农大丰","海南省","海口市","1338701244.19"
"300189","2012-12-31","神农大丰","海南省","海口市","1586708360.17"
"300189","2013-12-31","神农大丰","海南省","海口市","1683586493.05"
"300189","2014-12-31","神农大丰","海南省","海口市","1583828602.68"
"300189","2015-12-31","神农基因","海南省","海口市","2281506675.48"
"300189","2016-12-31","神农基因","海南省","海口市","3237552422.06"
"300189","2017-12-31","神农基因","海南省","海口市","2491384955.18"
"300189","2018-12-31","神农基因","海南省","海口市","1497545654.67"
"300189","2019-12-31","神农科技","海南省","海口市","1122177083.34"
"300190","2011-12-31","维尔利","江苏省","常州市","1049298850.75"
"300190","2012-12-31","维尔利","江苏省","常州市","1132152508.96"
"300190","2013-12-31","维尔利","江苏省","常州市","1179446486.44"
"300190","2014-12-31","维尔利","江苏省","常州市","1972137293.86"
"300190","2015-12-31","维尔利","江苏省","常州市","2777565349.54"
"300190","2016-12-31","维尔利","江苏省","常州市","4491346557.63"
"300190","2017-12-31","维尔利","江苏省","常州市","6139644965.50"
"300190","2018-12-31","维尔利","江苏省","常州市","7212673349.94"
"300190","2019-12-31","维尔利","江苏省","常州市","8104684132.40"
"300191","2011-12-31","潜能恒信","北京市","北京市","1091668761.18"
"300191","2012-12-31","潜能恒信","北京市","北京市","1153504058.81"
"300191","2013-12-31","潜能恒信","北京市","北京市","1247407730.50"
"300191","2014-12-31","潜能恒信","北京市","北京市","1242798990.53"
"300191","2015-12-31","潜能恒信","北京市","北京市","1258551036.91"
"300191","2016-12-31","潜能恒信","北京市","北京市","1278544291.44"
"300191","2017-12-31","潜能恒信","北京市","北京市","1270246150.43"
"300191","2018-12-31","潜能恒信","北京市","北京市","1400044324.59"
"300191","2019-12-31","潜能恒信","北京市","北京市","1769423268.38"
"300192","2011-12-31","科斯伍德","江苏省","苏州市","620335929.96"
"300192","2012-12-31","科斯伍德","江苏省","苏州市","718543134.24"
"300192","2013-12-31","科斯伍德","江苏省","苏州市","751316109.48"
"300192","2014-12-31","科斯伍德","江苏省","苏州市","814154012.86"
"300192","2015-12-31","科斯伍德","江苏省","苏州市","802922800.59"
"300192","2016-12-31","科斯伍德","江苏省","苏州市","809439733.68"
"300192","2017-12-31","科斯伍德","江苏省","苏州市","1702326927.14"
"300192","2018-12-31","科斯伍德","江苏省","苏州市","1623798925.92"
"300192","2019-12-31","科斯伍德","江苏省","苏州市","1648041881.71"
"300193","2011-12-31","佳士科技","广东省","深圳市","2087511081.85"
"300193","2012-12-31","佳士科技","广东省","深圳市","2089380339.08"
"300193","2013-12-31","佳士科技","广东省","深圳市","2130573501.17"
"300193","2014-12-31","佳士科技","广东省","深圳市","2119142033.52"
"300193","2015-12-31","佳士科技","广东省","深圳市","2289069324.03"
"300193","2016-12-31","佳士科技","广东省","深圳市","2483376905.46"
"300193","2017-12-31","佳士科技","广东省","深圳市","2635966785.86"
"300193","2018-12-31","佳士科技","广东省","深圳市","2765493157.86"
"300193","2019-12-31","佳士科技","广东省","深圳市","2766172039.67"
"300194","2011-12-31","福安药业","重庆市","重庆市","1817114652.64"
"300194","2012-12-31","福安药业","重庆市","重庆市","1804775566.39"
"300194","2013-12-31","福安药业","重庆市","重庆市","1863378419.27"
"300194","2014-12-31","福安药业","重庆市","重庆市","1832192083.80"
"300194","2015-12-31","福安药业","重庆市","重庆市","2479086385.20"
"300194","2016-12-31","福安药业","重庆市","重庆市","4397615321.81"
"300194","2017-12-31","福安药业","重庆市","重庆市","4688809818.78"
"300194","2018-12-31","福安药业","重庆市","重庆市","4292609236.05"
"300194","2019-12-31","福安药业","重庆市","重庆市","4735968547.74"
"300195","2011-12-31","长荣股份","天津市","天津市","1470621287.30"
"300195","2012-12-31","长荣股份","天津市","天津市","1414673132.14"
"300195","2013-12-31","长荣股份","天津市","天津市","1557497657.64"
"300195","2014-12-31","长荣股份","天津市","天津市","2839518899.05"
"300195","2015-12-31","长荣股份","天津市","天津市","3674807009.73"
"300195","2016-12-31","长荣股份","天津市","天津市","3638684933.85"
"300195","2017-12-31","长荣股份","天津市","天津市","5324059640.48"
"300195","2018-12-31","长荣股份","天津市","天津市","5884629305.25"
"300195","2019-12-31","长荣股份","天津市","天津市","5248850304.15"
"300196","2011-12-31","长海股份","江苏省","常州市","957043294.04"
"300196","2012-12-31","长海股份","江苏省","常州市","1183243207.04"
"300196","2013-12-31","长海股份","江苏省","常州市","1432232407.08"
"300196","2014-12-31","长海股份","江苏省","常州市","1535316041.33"
"300196","2015-12-31","长海股份","江苏省","常州市","2267494922.86"
"300196","2016-12-31","长海股份","江苏省","常州市","3026187756.68"
"300196","2017-12-31","长海股份","江苏省","常州市","3103969891.20"
"300196","2018-12-31","长海股份","江苏省","常州市","3136320093.23"
"300196","2019-12-31","长海股份","江苏省","常州市","3185675633.58"
"300197","2011-12-31","铁汉生态","广东省","深圳市","1554401219.96"
"300197","2012-12-31","铁汉生态","广东省","深圳市","2449228589.47"
"300197","2013-12-31","铁汉生态","广东省","深圳市","3604849848.65"
"300197","2014-12-31","铁汉生态","广东省","深圳市","5064224059.70"
"300197","2015-12-31","铁汉生态","广东省","深圳市","6938298297.24"
"300197","2016-12-31","铁汉生态","广东省","深圳市","11439519928.32"
"300197","2017-12-31","铁汉生态","广东省","深圳市","20295963012.10"
"300197","2018-12-31","铁汉生态","广东省","深圳市","24689640233.79"
"300197","2019-12-31","铁汉生态","广东省","深圳市","29335466866.15"
"300198","2011-12-31","纳川股份","福建省","泉州市","988955603.47"
"300198","2012-12-31","纳川股份","福建省","泉州市","1126227549.56"
"300198","2013-12-31","纳川股份","福建省","泉州市","1321507104.40"
"300198","2014-12-31","纳川股份","福建省","泉州市","1555756441.79"
"300198","2015-12-31","纳川股份","福建省","泉州市","2077000760.37"
"300198","2016-12-31","纳川股份","福建省","泉州市","2454538281.26"
"300198","2017-12-31","纳川股份","福建省","泉州市","3141618444.81"
"300198","2018-12-31","纳川股份","福建省","泉州市","3158901940.41"
"300198","2019-12-31","纳川股份","福建省","泉州市","3193353091.66"
"300199","2011-12-31","翰宇药业","广东省","深圳市","1035646748.60"
"300199","2012-12-31","翰宇药业","广东省","深圳市","1123469205.86"
"300199","2013-12-31","翰宇药业","广东省","深圳市","1288684263.34"
"300199","2014-12-31","翰宇药业","广东省","深圳市","1697463342.09"
"300199","2015-12-31","翰宇药业","广东省","深圳市","3545999431.90"
"300199","2016-12-31","翰宇药业","广东省","深圳市","4457010553.90"
"300199","2017-12-31","翰宇药业","广东省","深圳市","5298007460.55"
"300199","2018-12-31","翰宇药业","广东省","深圳市","5660297821.60"
"300199","2019-12-31","翰宇药业","广东省","深圳市","4724748498.87"
"300200","2011-12-31","高盟新材","北京市","北京市","771622297.61"
"300200","2012-12-31","高盟新材","北京市","北京市","812273501.61"
"300200","2013-12-31","高盟新材","北京市","北京市","829619195.48"
"300200","2014-12-31","高盟新材","北京市","北京市","828533045.87"
"300200","2015-12-31","高盟新材","北京市","北京市","836833988.00"
"300200","2016-12-31","高盟新材","北京市","北京市","873583900.78"
"300200","2017-12-31","高盟新材","北京市","北京市","1730430765.69"
"300200","2018-12-31","高盟新材","北京市","北京市","1768265915.79"
"300200","2019-12-31","高盟新材","北京市","北京市","1896109140.34"
"300201","2011-12-31","海伦哲","江苏省","徐州市","740555411.91"
"300201","2012-12-31","海伦哲","江苏省","徐州市","900326973.53"
"300201","2013-12-31","海伦哲","江苏省","徐州市","1006963635.53"
"300201","2014-12-31","海伦哲","江苏省","徐州市","1076814985.76"
"300201","2015-12-31","海伦哲","江苏省","徐州市","1318555648.17"
"300201","2016-12-31","海伦哲","江苏省","徐州市","2575506304.78"
"300201","2017-12-31","海伦哲","江苏省","徐州市","2712919071.77"
"300201","2018-12-31","海伦哲","江苏省","徐州市","3309849701.48"
"300201","2019-12-31","海伦哲","江苏省","徐州市","3517280353.31"
"300202","2011-12-31","聚龙股份","辽宁省","鞍山市","722900106.16"
"300202","2012-12-31","聚龙股份","辽宁省","鞍山市","935077341.56"
"300202","2013-12-31","聚龙股份","辽宁省","鞍山市","1246093177.81"
"300202","2014-12-31","聚龙股份","辽宁省","鞍山市","1758638688.79"
"300202","2015-12-31","聚龙股份","辽宁省","鞍山市","1822699012.54"
"300202","2016-12-31","聚龙股份","辽宁省","鞍山市","2643537191.63"
"300202","2017-12-31","聚龙股份","辽宁省","鞍山市","2647359439.44"
"300202","2018-12-31","聚龙股份","辽宁省","鞍山市","2351270921.90"
"300202","2019-12-31","聚龙股份","辽宁省","鞍山市","2179311286.95"
